name,position,recent_team,season,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,total_yards,games,pass_ypg,rush_ypg,rec_ypg,ppg,ypg,ypa,ypc,ypr,touches,ypt,comp_percentage,int_percentage,pass_td_percentage,rush_td_percentage,rec_td_percentage,total_tds,td_percentage,pr,ht,wt
Rashad Ross,WR,WAS,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,7,1,0,0,0.0256410259753466,0.0238095242530108,0.8,1.8,8,1,0,0,8,1.8,8,0,0,8,1,8,0,0,0,0,0,0,0,33.87,0,0
Rashard Davis,WR,TEN,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,16,0,1,0,0.0476190485060215,0.0563380271196365,1.6,2.6,16,1,0,0,16,2.6,16,0,0,16,1,16,0,0,0,0,0,0,0,33.87,0,0
Rashard Higgins,WR,CLE,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,77,0,0,0,138,31,5,0,0.325349660590291,0.443127336911857,7.7,13.7,77,10,0,0,7.7,1.37,7.7,0,0,12.83,6,12.83,0,0,0,0,0,0,0,33.87,6-1,196
Rashard Higgins,WR,CLE,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,27,50,312,2,1,1,464,142,13,0,1.33844157867134,1.37705388851464,41.6,68.6,316,14,0,0.29,22.29,4.9,22.57,0,4,11.56,28,11.29,0,0,0,0,0.074,2,0.071,33.87,6-1,196
Rashard Higgins,WR,CLE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,53,572,4,2,1,594,146,27,0,1.53358756378293,1.81955491751432,79.2,118.2,572,13,0,0,44,9.09,44,0,0,14.67,39,14.67,0,0,0,0,0.103,4,0.103,33.87,6-1,196
Rashard Higgins,WR,CLE,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,55,1,0,0,116,9,3,0,0.318141950294375,0.369036473333836,11.5,15.5,55,6,0,0,9.17,2.58,9.17,0,0,13.75,4,13.75,0,0,0,0,0.25,1,0.25,33.87,6-1,196
Rashard Higgins,WR,CLE,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,52,599,4,2,0,733,78,26,0,1.81612422503531,3.05287609994412,83.9,120.9,599,12,0,0,49.92,10.08,49.92,0,0,16.19,37,16.19,0,0,0,0,0.108,4,0.108,33.87,6-1,196
Rashard Higgins,WR,CLE,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,275,1,0,0,540,47,16,0,1.53952915966511,2.14474652335048,33.5,57.5,275,12,0,0,22.92,4.79,22.92,0,0,11.46,24,11.46,0,0,0,0,0.042,1,0.042,33.87,6-1,196
Rashard Mendenhall,RB,ARI,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,217,687,8,4,3,43,1,18,21,134,0,0,0,-11,141,5,0,0.582530423998833,-0.0290016706567258,126.1,144.1,821,15,0,45.8,8.93,9.61,54.73,0,3.17,7.44,235,3.49,0,0,0,0.037,0,8,0.034,33.87,5-10,225
Rashard Mendenhall,RB,PIT,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,19,58,0,0,0,2,0,2,2,17,0,0,0,5,12,1,0,0.130252104252577,0.0484499135054648,7.5,9.5,75,3,0,19.33,5.67,3.17,25,0,3.05,8.5,21,3.57,0,0,0,0,0,0,0,33.87,5-10,225
Rashard Mendenhall,RB,PIT,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,242,1108,7,3,3,48,0,25,32,261,1,0,0,92,228,13,0,0.934876129031181,0.293500237399712,178.9,203.9,1369,15,0,73.87,17.4,13.59,91.27,0,4.58,10.44,267,5.13,0,0,0,0.029,0.04,8,0.03,33.87,5-10,225
Rashard Mendenhall,RB,PIT,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,324,1273,13,2,2,61,0,23,34,167,0,0,0,-9,174,6,0,1.13658316805959,-0.0171728641726077,218,241,1440,16,0,79.56,10.44,15.06,90,0,3.93,7.26,347,4.15,0,0,0,0.04,0,13,0.037,33.87,5-10,225
Rashard Mendenhall,RB,PIT,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,228,928,9,1,1,45,0,18,28,154,0,0,0,-6,156,5,0,0.769454492256045,-0.00391867198050022,160.2,178.2,1082,15,0,61.87,10.27,11.88,72.13,0,4.07,8.56,246,4.4,0,0,0,0.039,0,9,0.037,33.87,5-10,225
Rashard Mendenhall,RB,PIT,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,51,182,0,3,1,8,0,9,11,62,1,0,0,-43,98,5,0,0.323269763961434,-0.148092098534107,28.4,37.4,244,6,0,30.33,10.33,6.23,40.67,0,3.57,6.89,60,4.07,0,0,0,0,0.111,1,0.017,33.87,5-10,225
Rashaun Woods,WR,SF,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,160,1,0,0,0,0,6,0,0.727973014116287,0,22,29,160,7,0,0,22.86,4.14,22.86,0,0,22.86,7,22.86,0,0,0,0,0.143,1,0.143,33.87,6-2,202
Rasheed Marshall,WR,SF,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0.125,0,-0.8,0.2,-8,1,0,-7,-1,0.2,-8,0,-7,-1,2,-4,0,0,0,0,0,0,0,33.87,6-0,185
Rashid Shaheed,WR,NO,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,2,0,28,34,488,2,0,0,402,170,18,0,1.49518145062029,1.98935989663005,72.5,100.5,545,11,0,5.18,44.36,9.14,49.55,0,14.25,17.43,32,17.03,0,0,0,0.25,0.071,3,0.094,33.87,0,0
Rashied Davis,WR,CHI,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,307,2,0,0,245,67,16,0,1.35274717956781,1.89111311547458,42.7,64.7,307,12,0,0,25.58,5.39,25.58,0,0,13.95,22,13.95,0,0,0,0,0.091,2,0.091,33.87,0,0
Rashied Davis,WR,CHI,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,165,0,0,0,104,61,8,0,0.692658577114344,0.808761510998011,16.5,33.5,165,9,0,0,18.33,3.72,18.33,0,0,9.71,17,9.71,0,0,0,0,0,0,0,33.87,0,0
Rashied Davis,WR,CHI,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,1,0,35,37,445,2,0,0,328,152,21,0,1.79991705715656,2.38813455589116,57.9,92.9,459,15,0,0.93,29.67,6.19,30.6,0,4.67,12.71,38,12.08,0,0,0,0,0.057,2,0.053,33.87,0,0
Rashied Davis,WR,CHI,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,35,0,0,0,59,5,2,0,0.248637221753597,0.246433259919286,3.5,8.5,35,5,0,0,7,1.7,7,0,0,7,5,7,0,0,0,0,0,0,0,33.87,0,0
Rashied Davis,WR,CHI,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,84,1,0,0,81,26,6,0,0.375890793278813,0.28499548882246,14.4,23.4,84,3,0,0,28,7.8,28,0,0,9.33,9,9.33,0,0,0,0,0.111,1,0.111,33.87,0,0
Rashied Davis,WR,DET,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,63,0,0,0,30,35,4,0,0.124714892357588,0.101758106146008,6.3,10.3,63,4,0,0,15.75,2.58,15.75,0,0,15.75,4,15.75,0,0,0,0,0,0,0,33.87,0,0
Rashod Bateman,WR,BAL,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,68,515,1,0,0,598,171,29,0,1.93374604545534,2.10722384601831,57.5,103.5,515,12,0,0,42.92,8.62,42.92,0,0,11.2,46,11.2,0,0,0,0,0.022,1,0.022,33.87,6-0,190
Rashod Bateman,WR,BAL,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,285,2,1,1,374,133,7,0,1.11813873238862,1.69362559914589,38.5,53.5,285,6,0,0,47.5,8.92,47.5,0,0,19,15,19,0,0,0,0,0.133,2,0.133,33.87,6-0,190
Rashod Kent,TE,HOU,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0277777779847384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,0,0
Ray Agnew,RB,CLE,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,3,9,15,0,0,0,41,10,1,0,0.258075341582298,0.102183413691819,1.7,4.7,17,9,0,0.22,1.67,0.52,1.89,0,1,5,5,3.4,0,0,0,0,0,0,0,33.87,0,0
Ray Graham,RB,HOU,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,1,3,12,0,0,0,14,7,1,0,0.0882352963089943,0.0501792132854462,2,3,20,1,0,8,12,3,20,0,2,12,5,4,0,0,0,0,0,0,0,33.87,5-9,199
Ray Lucas,QB,MIA,2001,2,3,45,0,0,0,0,0,0,0,0,2,0,8,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.4,51,7,6.43,0.86,0,1.2,7.29,15,0.75,0,11,4.64,0.667,0,0,0.125,0,1,0.091,104.04,0,0
Ray Lucas,QB,MIA,2002,92,160,1045,4,6,12,90,4,1,0,0,47,0,36,126,2,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4,62.4,1171,7,149.29,18,0,8.91,167.29,6.53,3.5,0,196,5.97,0.575,0.038,0.025,0.056,0,6,0.031,79.83,0,0
Ray Lucas,QB,NYJ,1999,160,268,1669,14,6,11,69,1,0,0,0,82,0,41,144,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,127.16,127.16,1813,9,185.44,16,0,14.13,201.44,6.23,3.51,0,309,5.87,0.597,0.022,0.052,0.024,0,15,0.049,89.42,0,0
Ray Lucas,QB,NYJ,2000,21,39,206,0,2,6,24,2,1,0,0,10,0,6,42,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44,6.44,248,6,34.33,7,0,1.07,41.33,5.28,7,0,45,5.51,0.538,0.051,0,0,0,0,0,63.21,0,0
Ray Rice,RB,BAL,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,107,454,0,1,1,19,0,33,36,273,0,0,0,5,274,12,0,1.81988689303398,-0.0222959970124066,70.7,103.7,727,12,0,37.83,22.75,8.64,60.58,0,4.24,8.27,140,5.19,0,0,0,0,0,0,0,33.87,5-8,199
Ray Rice,RB,BAL,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,254,1339,7,2,2,54,0,78,101,702,1,1,1,13,718,28,0,3.29878601431847,0.0158631624653935,246.1,324.1,2041,16,0,83.69,43.88,20.26,127.56,0,5.27,9,333,6.13,0,0,0,0.028,0.013,8,0.024,33.87,5-8,199
Ray Rice,RB,BAL,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,307,1220,5,0,0,51,0,63,82,556,1,0,0,47,532,23,0,2.69761365093291,0.220337055623531,213.6,276.6,1776,16,0,76.25,34.75,17.29,111,0,3.97,8.83,370,4.8,0,0,0,0.016,0.016,6,0.016,33.87,5-8,199
Ray Rice,RB,BAL,2011,1,1,1,1,0,0,0,0,0,1,0,1,0,291,1364,12,2,2,52,0,76,104,704,3,0,0,109,658,30,0,3.05551259219647,0.321990909986198,296.84,372.84,2069,16,0.06,85.25,44,23.3,129.31,1,4.69,9.26,368,5.62,1,0,1,0.041,0.039,16,0.043,113.04,5-8,199
Ray Rice,RB,BAL,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1143,9,1,0,51,0,61,83,478,1,0,0,44,472,22,0,2.30077981576324,0.148304533679038,222.1,283.1,1621,16,0,71.44,29.88,17.69,101.31,0,4.45,7.84,318,5.1,0,0,0,0.035,0.016,10,0.031,33.87,5-8,199
Ray Rice,RB,BAL,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,214,660,4,2,2,28,1,58,73,321,0,0,0,9,367,13,0,1.86222189106047,0.00136723881587386,120.1,178.1,981,15,0,44,21.4,11.87,65.4,0,3.08,5.53,272,3.61,0,0,0,0.019,0,4,0.015,33.87,5-8,199
Ray-Ray McCloud,WR,BUF,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,5,6,36,0,0,0,13,28,2,0,0.217880569398403,0.027301961556077,4,9,40,7,0,0.57,5.14,1.29,5.71,0,2,7.2,7,5.71,0,0,0,0,0,0,0,33.87,0,0
Ray-Ray McCloud,WR,PIT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,1,0,20,22,77,0,0,0,-33,105,3,0,0.528805570676923,-0.107859422452748,14.2,34.2,142,11,0,5.91,7,3.11,12.91,0,16.25,3.85,24,5.92,0,0,0,0,0,0,0,33.87,0,0
Ray-Ray McCloud,WR,PIT,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,39,66,277,0,1,0,421,116,17,0,1.62415262870491,1.62624595081434,29.2,68.2,292,14,0,1.07,19.79,4.87,20.86,0,7.5,7.1,41,7.12,0,0,0,0,0,0,0,33.87,0,0
Ray-Ray McCloud,WR,SF,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,1,0,0,1,0,14,25,243,1,0,0,295,92,11,0,0.8675148319453,1.40295912511647,44.1,58.1,321,14,0,5.57,17.36,4.15,22.93,0,19.5,17.36,18,17.83,0,0,0,0.25,0.071,2,0.111,33.87,0,0
Raymont Harris,RB,DEN,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0.0263157896697521,0,2.5,3.5,25,2,0,11,1.5,1.75,12.5,0,2.2,3,11,2.27,0,0,0,0,0,0,0,33.87,0,0
Raymont Harris,RB,NE,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0.0454545468091965,0,1.5,3.5,15,1,0,14,1,3.5,15,0,4.67,0.5,5,3,0,0,0,0,0,0,0,33.87,0,0
ReShard Lee,RB,DAL,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,27,128,1,0,0,8,0,1,3,4,0,0,0,0,0,0,0,0.0833333358168602,0,19.2,20.2,132,8,0,16,0.5,2.52,16.5,0,4.74,4,28,4.71,0,0,0,0.037,0,1,0.036,33.87,0,0
ReShard Lee,RB,GB,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,1,1,1,0,1,1,5,0,0,0,0,0,0,0,0.0370370373129845,0,0.0999999999999999,1.1,21,4,0,4,1.25,0.27,5.25,0,1.45,5,12,1.75,0,0,0,0,0,0,0,33.87,0,0
ReShard Lee,RB,LV,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,21,72,2,1,1,6,0,20,20,138,0,0,0,29,109,8,0,0.902155600488186,0.211742663756013,31,51,210,12,0,6,11.5,4.25,17.5,0,3.43,6.9,41,5.12,0,0,0,0.095,0,2,0.049,33.87,0,0
Reche Caldwell,WR,LAC,2002,1,1,20,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0,22,43,208,3,1,1,0,0,14,1,1.1949706133455,0,40.5,62.5,237,12,1.67,0.75,17.33,5.21,19.75,20,4.5,9.45,25,9.48,1,0,0,0,0.136,3,0.12,113.04,6-0,194
Reche Caldwell,WR,LAC,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,2,0,8,34,80,0,0,0,0,0,4,0,1.10553172789514,0,11.9,19.9,119,9,0,4.33,8.89,2.21,13.22,0,7.8,10,13,9.15,0,0,0,0,0,0,0,33.87,6-0,194
Reche Caldwell,WR,LAC,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,2,0,18,29,310,3,1,0,0,0,8,0,1.08031677082181,0,53.5,71.5,355,6,0,7.5,51.67,11.92,59.17,0,11.25,17.22,22,16.14,0,0,0,0,0.167,3,0.136,33.87,6-0,194
Reche Caldwell,WR,LAC,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,1,0,28,29,352,1,2,2,0,0,16,0,1.2658340074122,0,38.2,66.2,362,12,0,0.83,29.33,5.52,30.17,0,5,12.57,30,12.07,0,0,0,0,0.036,1,0.033,33.87,6-0,194
Reche Caldwell,WR,NE,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,61,61,760,4,1,1,476,284,41,1,2.88494541868568,4.72269158065319,100.5,161.5,765,16,0,0.31,47.5,10.09,47.81,0,5,12.46,62,12.34,0,0,0,0,0.066,4,0.065,33.87,6-0,194
Reche Caldwell,WR,WAS,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,141,0,0,0,120,21,8,0,0.614345960319042,0.734049323946238,14.1,29.1,141,5,0,0,28.2,5.82,28.2,0,0,9.4,15,9.4,0,0,0,0,0,0,0,33.87,6-0,194
Reggie Barlow,WR,JAX,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,202,0,1,1,0,0,10,0,0.864763470366597,0,24.2,40.2,202,11,0,0,18.36,3.65,18.36,0,0,12.62,16,12.62,0,0,0,0,0,0,0,33.87,0,0
Reggie Barlow,WR,JAX,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,28,0,0,0,0,0,1,0,0.0976190492510796,0,2.8,3.8,28,2,0,0,14,1.9,14,0,0,28,1,28,0,0,0,0,0,0,0,33.87,0,0
Reggie Barlow,WR,TB,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,23,0,0,0,0,0,2,0,0.157258063554764,0,2.3,5.3,23,2,0,0,11.5,2.65,11.5,0,0,7.67,3,7.67,0,0,0,0,0,0,0,33.87,0,0
Reggie Barlow,WR,TB,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,27,1,1,1,0,0,1,0,0.160322682932019,0,6.7,9.7,27,4,0,0,6.75,2.43,6.75,0,0,9,3,9,0,0,0,0,0.333,1,0.333,33.87,0,0
Reggie Bonnafon,RB,CAR,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,16,116,1,0,0,2,0,6,9,57,0,0,0,26,52,1,0,0.219060525298119,0.0696096019819379,23.3,29.3,173,8,0,14.5,7.12,3.66,21.62,0,7.25,9.5,22,7.86,0,0,0,0.062,0,1,0.045,33.87,0,0
Reggie Bonnafon,RB,CAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,12,69,0,0,0,4,0,2,2,18,1,0,0,-2,20,2,0,0.0555555559694767,-0.00858369097113609,14.7,16.7,87,2,0,34.5,9,8.35,43.5,0,5.75,9,14,6.21,0,0,0,0,0.5,1,0.071,33.87,0,0
Reggie Bonnafon,RB,CAR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,2,12,0,0,0,3,9,1,0,0.0465116277337074,0.00828729290515184,1.6,3.6,16,1,0,4,12,3.6,16,0,4,6,3,5.33,0,0,0,0,0,0,0,33.87,0,0
Reggie Bonnafon,RB,WAS,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,8,1,0,8,0,0.8,8,0,2.67,0,3,2.67,0,0,0,0,0,0,0,33.87,0,0
Reggie Brown,WR,PHI,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,43,46,571,4,1,0,0,0,24,0,2.28215246088803,0,81.6,124.6,576,14,0,0.36,40.79,8.9,41.14,0,5,13.28,44,13.09,0,0,0,0,0.093,4,0.091,33.87,6-2,196
Reggie Brown,WR,PHI,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,1,0,0,1,0,47,48,836,8,1,0,599,203,35,0,2.52316645160317,4.5826427936554,140,187,860,15,0,1.6,55.73,12.47,57.33,0,8,17.79,50,17.2,0,0,0,0.333,0.17,9,0.18,33.87,6-2,196
Reggie Brown,WR,PHI,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,2,0,61,68,780,4,1,0,712,177,38,0,2.67398274689913,4.17720030248165,105.6,166.6,816,16,0,2.25,48.75,10.41,51,0,7.2,12.79,66,12.36,0,0,0,0,0.066,4,0.061,33.87,6-2,196
Reggie Brown,WR,PHI,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,18,21,252,1,0,0,224,69,13,0,0.828625876456499,1.30777714215219,31.8,49.8,258,8,0,0.75,31.5,6.22,32.25,0,6,14,19,13.58,0,0,0,0,0.056,1,0.053,33.87,6-2,196
Reggie Brown,WR,PHI,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,9,24,155,0,0,0,351,36,7,0,0.707972487434745,1.12747584842145,15.2,24.2,152,9,0,-0.33,17.22,2.69,16.89,0,-3,17.22,10,15.2,0,0,0,0,0,0,0,33.87,6-2,196
Reggie Bush,RB,BUF,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-3,1,1,0,2,0,7,10,90,0,0,0,74,40,6,1,0.33527522906661,0.220179250463843,16.7,23.7,87,10,0,-0.3,9,2.37,8.7,0,-0.25,12.86,19,4.58,0,0,0,0.083,0,1,0.053,33.87,5-11,201
Reggie Bush,RB,DET,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,223,1006,4,5,4,47,0,54,80,506,3,0,0,73,470,22,0,2.02129428088665,0.167963272193447,185.2,239.2,1512,14,0,71.86,36.14,17.09,108,0,4.51,9.37,277,5.46,0,0,0,0.018,0.056,7,0.025,33.87,5-11,201
Reggie Bush,RB,DET,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,76,297,2,0,0,9,0,40,56,253,0,0,0,59,252,13,0,1.60920314490795,0.153210188262165,67,107,550,11,0,27,23,9.73,50,0,3.91,6.32,116,4.74,0,0,0,0.026,0,2,0.017,33.87,5-11,201
Reggie Bush,RB,MIA,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,216,1086,6,4,2,40,0,43,52,296,1,0,0,34,297,12,0,1.80812942609191,0.177749420516193,176.2,219.2,1382,15,0,72.4,19.73,14.61,92.13,0,5.03,6.88,259,5.34,0,0,0,0.028,0.023,7,0.027,33.87,5-11,201
Reggie Bush,RB,MIA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,227,986,6,4,2,43,0,35,51,292,2,0,0,48,272,14,0,1.66235938109458,0.154186236439273,171.8,206.8,1278,16,0,61.62,18.25,12.92,79.88,0,4.34,8.34,262,4.88,0,0,0,0.026,0.057,8,0.031,33.87,5-11,201
Reggie Bush,RB,NO,2006,0,1,0,0,1,0,0,0,0,18,0,0,0,154,558,6,2,2,26,0,89,89,748,2,0,0,78,670,33,0,3.96343099325895,0.550976315513253,178.6,267.6,1306,16,0,34.88,46.75,16.72,81.62,0,3.62,8.4,244,5.35,0,1,0,0.039,0.022,8,0.033,410.96,5-11,201
Reggie Bush,RB,NO,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,157,581,4,7,3,32,3,73,81,417,2,0,0,34,405,24,0,2.67022480070591,0.139000717084855,135.8,208.8,998,12,0,48.42,34.75,17.4,83.17,0,3.7,5.71,230,4.34,0,0,0,0.025,0.027,6,0.026,33.87,5-11,201
Reggie Bush,RB,NO,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,106,404,2,2,2,20,0,52,52,440,4,1,0,50,390,22,0,2.01197066903114,0.275507838465273,134.4,186.4,844,10,0,40.4,44,18.64,84.4,0,3.81,8.46,158,5.34,0,0,0,0.019,0.077,6,0.038,33.87,5-11,201
Reggie Bush,RB,NO,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,70,390,5,2,1,19,0,47,68,335,3,0,0,144,275,16,0,1.95056211575866,0.208241051295772,118.5,165.5,725,14,0,27.86,23.93,11.82,51.79,0,5.57,7.13,117,6.2,0,0,0,0.071,0.064,8,0.068,33.87,5-11,201
Reggie Bush,RB,NO,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,36,150,0,0,0,6,0,34,42,208,1,0,0,7,202,10,0,1.07742048054934,0.015999807510525,41.8,75.8,358,8,0,18.75,26,9.48,44.75,0,4.17,6.12,70,5.11,0,0,0,0,0.029,1,0.014,33.87,5-11,201
Reggie Bush,RB,SF,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,0,0,0,0,0,4,10,19,0,0,0,30,23,1,0,0.391185108572245,0.122666344046593,4.7,8.7,47,5,0,5.6,3.8,1.74,9.4,0,3.5,4.75,12,3.92,0,0,0,0,0,0,0,33.87,5-11,201
Reggie Davis,TE,LAC,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,137,1,0,0,0,0,7,0,0.488378636538982,0,19.7,31.7,137,7,0,0,19.57,4.53,19.57,0,0,11.42,12,11.42,0,0,0,0,0.083,1,0.083,33.87,0,0
Reggie Davis,TE,LAC,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0.0238095242530108,0,0.8,1.8,8,1,0,0,8,1.8,8,0,0,8,1,8,0,0,0,0,0,0,0,33.87,0,0
Reggie Germany,WR,BUF,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,203,0,0,0,0,0,8,0,0.662616627290845,0,20.3,32.3,203,9,0,0,22.56,3.59,22.56,0,0,16.92,12,16.92,0,0,0,0,0,0,0,33.87,6-1,183
Reggie Jones,WR,LAC,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,232,0,0,0,0,0,12,0,0.952369287610054,0,23.2,43.2,232,8,0,0,29,5.4,29,0,0,11.6,20,11.6,0,0,0,0,0,0,0,33.87,0,0
Reggie Jones,WR,LAC,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,29,0,0,0,0,0,0,0,0.272562747821212,0,2.9,7.9,29,4,0,0,7.25,1.98,7.25,0,0,5.8,5,5.8,0,0,0,0,0,0,0,33.87,0,0
Reggie Kelly,TE,ATL,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,146,0,0,0,0,0,5,0,0.50857056863606,0,14.6,22.6,146,6,0,0,24.33,3.77,24.33,0,0,18.25,8,18.25,0,0,0,0,0,0,0,33.87,0,0
Reggie Kelly,TE,ATL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,50,340,2,1,1,0,0,14,0,1.60976189747453,0,44,75,340,15,0,0,22.67,5,22.67,0,0,10.97,31,10.97,0,0,0,0,0.065,2,0.065,33.87,0,0
